#id	ref1	break_pos1	region1	ref2	break_pos2	region2	num_split	num_paired	num_split_with_pair	num_split_rescued	num_uniq_starts	pap_rate	mean_split_pos	split_pos_std	homogeneity	coverage_context	ssp	fusion_class	break_on_exon	feature_1	gene_1	transcript_1	gene_1_strand	biotype_1	expression_1	feature_2	gene_2	transcript_2	gene_2_strand	biotype_2	expression_2	splice_motif	filters
587139	19	53656986	[53656986,53657035]	19	53625996	[53625928,53625999]	8	0	6	0	0.375;0.375;8	1	0.647959	0.0755033	0.615385|1	-1;-1	0|0	readthrough-intersecting	yes|yes	exon	ZNF347	ZNF347-001:2;ZNF347-002:2;ZNF347-003:2;ZNF347-004:2;ZNF347-006:2;ZNF347-007:2;ZNF347-201:2	-	protein_coding	0.847407699	exon	ZNF415	ZNF415-001:2;ZNF415-002:2;ZNF415-003:3;ZNF415-004:2;ZNF415-005:2;ZNF415-006:2;ZNF415-007:2;ZNF415-008:2;ZNF415-013:3;ZNF415-015:4;ZNF415-016:3;ZNF415-017:2;ZNF415-018:2;ZNF415-019:3;ZNF415-020:3;ZNF415-021:2;ZNF415-022:3;ZNF415-023:2;ZNF415-201:2;ZNF415-202:2;ZNF415-203:2;ZNF415-204:3	-	protein_coding	0.349327415	1	pass
203788	10	101413582	[101413582,101413651]	10	101373681	[101373625,101373684]	8	0	4	0	0.375;0.25;8	1	0.448099	0.133552	1|0.888889	-1;-1	0|0	intra-chromosomal	yes|yes	exon	RP11-483F11.7	RP11-483F11.7-001:1	-	antisense	0	exon	SLC25A28	SLC25A28-001:2;SLC25A28-004:2;SLC25A28-005:2	-	protein_coding	2.63485241	1	pass
290803	19	31047952	[31047882,31047952]	12	22838947	[22838947,22839017]	8	0	4	0	0.25;0.25;8	1	0.503577	0.197454	1|0.888889	-1;-1	.|0	inter-chromosomal	no|no	intron	ZNF536	ZNF536-004:4:5;ZNF536-005:1:2	+	protein_coding	0.385938376	exon	ETNK1	ETNK1-001:8	+	protein_coding	1.97565222	0	pass
830047	6	41884523	[41884521,41884606]	6	41839375	[41839320,41839377]	8	0	7	3	0.625;0.625;8	1	0.328867	0.160445	0.888889|0.296296	-1;-1	0|0	readthrough-adjacent	yes|yes	exon	MED20	MED20-001:2;MED20-002:2;MED20-003:2;MED20-004:2;MED20-005:3;MED20-007:2	-	protein_coding	0.665215611	exon	USP49	USP49-001:3;USP49-002:5;USP49-005:3;USP49-006:1;USP49-007:2;USP49-201:1	-	protein_coding	0.266291499	1	pass
660231	2	160642580	[160642580,160642641]	2	160621540	[160621470,160621540]	8	0	4	0	0.375;0.25;8	1	0.452695	0.155568	1|1	-1;-1	.|.	readthrough-intersecting	no|no	intron	CD302;LY75;LY75-CD302	CD302-001:2:1;CD302-002:2:1;CD302-201:2:1;LY75-201:34:33;LY75-202:35:34;LY75-CD302-001:35:34;LY75-CD302-002:34:33	-	protein_coding	3.49703336	intron	MARCH7	MARCH7-001:9:10;MARCH7-002:11:12;MARCH7-003:8:9;MARCH7-007:3:4;MARCH7-008:3:4;MARCH7-201:7:8	+	protein_coding	3.73575091	0	pass
927461	X	101976019	[101975966,101976019]	X	102081897	[102081895,102081975]	8	0	5	1	0.625;0.625;3	1	0.612941	0.110521	0.666667|0.166667	-1;-1	0|0	readthrough-adjacent	yes|yes	exon	BHLHB9	BHLHB9-002:2;BHLHB9-004:2;BHLHB9-203:2	+	protein_coding	1.29691207	exon	LINC00630	LINC00630-001:4;LINC00630-002:5;LINC00630-003:4;LINC00630-004:3	+	lincRNA	0	1	pass
712165	22	43442416	[43442414,43442477]	22	43308163	[43308092,43308163]	8	0	8	0	0.625;0.5;8	1	0.544343	0.158129	0.615385|0.307692	-1;-1	0|0	readthrough-adjacent	yes|yes	exon	TTLL1	TTLL1-001:10;TTLL1-002:11;TTLL1-003:11;TTLL1-201:9	-	protein_coding	1.00900078	exon	PACSIN2	PACSIN2-001:2;PACSIN2-003:2;PACSIN2-004:2;PACSIN2-005:2;PACSIN2-006:2;PACSIN2-007:3;PACSIN2-008:2;PACSIN2-009:2;PACSIN2-010:2;PACSIN2-201:2	-	protein_coding	1.41601992	1	pass
318321	12	96429876	[96429825,96429876]	7	154684160	[154684160,154684238]	8	0	4	0	0.25;0.25;8	1	0.635	0.125	0.258065|1	-1;-1	.|0	inter-chromosomal	no|no	intron	LTA4H	LTA4H-002:2:1;LTA4H-003:2:1	-	protein_coding	1.2581079	exon	DPP6	DPP6-001:26;DPP6-003:26;DPP6-006:26;DPP6-007:24	+	protein_coding	2.22463703	0	pass
363620	14	22942930	[22942840,22942930]	14	23016447	[23016444,23016479]	8	0	7	1	0.5;0.375;8	1	0.289012	0.0913211	1|0.285714	-1;-1	.|0	intra-chromosomal	no|yes	intron	AE000661.37	AE000661.37-006:3:2;AE000661.37-007:2:1	-	processed_transcript	0	exon	TRAC	TRAC-001:1	+	TR_C_gene	0.675464988	1	pass
135562	1	212955714	[212955714,212955769]	1	212870411	[212870328,212870411]	8	0	4	2	0.625;0.625;8	1	0.652417	0.159601	1|0.888889	-1;-1	0|0	readthrough-adjacent	yes|no	exon	NSL1	NSL1-001:4;NSL1-002:4;NSL1-004:4;NSL1-005:4;NSL1-202:4	-	protein_coding	2.74706864	exon	BATF3	BATF3-001:2;BATF3-002:1	-	protein_coding	0.412763685	0	pass
281578	15	78959491	[78959451,78959491]	12	6647537	[6647464,6647537]	8	0	4	0	0.375;0.5;2	1	0.329825	0.0358035	1|0.0784314	-1;-1	.|0	inter-chromosomal	no|yes	intron	CHRNB4;RP11-160C18.2	CHRNB4-004:3:2;RP11-160C18.2-005:2:3	-	protein_coding	0.00737559563	exon	GAPDH;RP5-940J5.9	GAPDH-001:9;GAPDH-002:9;GAPDH-003:8;GAPDH-004:9;GAPDH-005:7;GAPDH-006:8;GAPDH-007:4;GAPDH-008:8;RP5-940J5.9-001:1	+	protein_coding	39.2551956	0	pass
43328	1	63286066	[63286066,63286130]	6	44815540	[44815540,44815585]	8	0	4	0	0.25;0.25;8	1	0.597938	0.0412371	1|0.8	-1;-1	.|.	inter-chromosomal	no|no	intron	ATG4C	ATG4C-001:5:6;ATG4C-002:5:6	+	protein_coding	1.66359556	intron	SUPT3H	SUPT3H-001:11:10;SUPT3H-004:5:4;SUPT3H-005:13:12;SUPT3H-006:11:10;SUPT3H-201:10:9;SUPT3H-202:11:10	-	protein_coding	0.430526584	0	pass
202307	10	97721586	[97721584,97721622]	10	97769680	[97769597,97769680]	8	0	4	4	0.25;0.375;8	1	0.259734	0.112372	0.888889|1	-1;-1	0|0	readthrough-intersecting	yes|yes	exon	RP11-248J23.6	RP11-248J23.6-001:4;RP11-248J23.6-002:2;RP11-248J23.6-003:1	+	protein_coding	0.224719331	exon	CC2D2B;RP11-690P14.4	CC2D2B-001:3;CC2D2B-002:4;CC2D2B-003:4;CC2D2B-201:12;RP11-690P14.4-001:12	+	protein_coding	0.0668187514	1	pass
642528	2	100066810	[100066745,100066810]	2	175782530	[175782530,175782624]	8	0	4	4	0.25;0.375;8	1	0.331585	0.300012	1|1	-1;-1	.|.	intra-chromosomal	no|no	intron	REV1	REV1-001:4:3;REV1-002:4:3;REV1-003:5:4;REV1-004:2:1;REV1-005:2:1	-	protein_coding	0.991637945	intron	CHN1	CHN1-001:5:4;CHN1-003:6:5;CHN1-004:5:4;CHN1-005:7:6;CHN1-006:3:2;CHN1-008:4:3	-	protein_coding	1.33716524	0	pass
308250	5	140908367	[140908365,140908418]	12	65564596	[65564596,65564645]	8	0	4	0	0.375;0.25;8	1	0.478468	0.0112468	0.888889|1	-1;-1	0|0	inter-chromosomal	yes|no	exon	DIAPH1	DIAPH1-001:21;DIAPH1-002:20;DIAPH1-003:19;DIAPH1-007:4;DIAPH1-008:4;DIAPH1-012:20;DIAPH1-013:5;DIAPH1-201:22;DIAPH1-202:21;DIAPH1-203:22;DIAPH1-204:21;DIAPH1-205:21	-	protein_coding	0.202189818	exon	LEMD3	LEMD3-001:1	+	protein_coding	1.77509725	0	pass
330438	12	124472685	[124472590,124472686]	12	124634141	[124634140,124634264]	4	2	2	2	1;1;4	1	0.230412	0.147167	0.375|0.461538	-1;-1	0|0	readthrough-intersecting	yes|yes	exon	ZNF664	ZNF664-001:2;ZNF664-002:3;ZNF664-003:3;ZNF664-004:3;ZNF664-005:3;ZNF664-008:3;ZNF664-009:3;ZNF664-012:3	+	protein_coding	3.91712403	exon	FAM101A	FAM101A-005:3;FAM101A-006:3	+	protein_coding	0.0536362045	1	pass
879903	8	61591504	[61591504,61591533]	8	61548529	[61548444,61548529]	8	0	4	4	0.25;0.25;8	1	0.796217	0.0774671	1|1	-1;-1	1|0	intra-chromosomal	no|no	exon	CHD7	CHD7-001:1	+	protein_coding	4.55685902	exon	RP11-91I20.3	RP11-91I20.3-001:1	-	lincRNA	0	0	pass
35357	5	79509784	[79509714,79509784]	1	46822410	[46822343,46822410]	8	0	4	0	0.375;0.5;4	1	0.520409	0.194492	1|1	-1;-1	.|.	inter-chromosomal	no|no	intron	SERINC5	SERINC5-001:2:1;SERINC5-002:2:1;SERINC5-004:2:1;SERINC5-005:2:1;SERINC5-201:2:1	-	protein_coding	2.2420547	intron	NSUN4	NSUN4-001:4:5;NSUN4-003:3:4;NSUN4-004:4:5;NSUN4-005:4:5;NSUN4-006:4:5;NSUN4-009:4:5;NSUN4-201:5:6;NSUN4-202:4:5	+	protein_coding	0.297064066	0	pass
674364	2	217696209	[217696153,217696209]	2	217664270	[217664270,217664359]	8	0	4	4	0.5;0.5;8	1	0.681201	0.211213	0.571429|0.8	-1;-1	.|0	readthrough-intersecting	no|no	intron	AC007563.5	AC007563.5-001:3:4	+	antisense	0	exon	AC007563.3	AC007563.3-001:1	+	lincRNA	0	0	pass
522673	7	75221726	[75221726,75221814]	17	40125581	[40125581,40125652]	8	0	4	4	0.375;0.25;8	1	0.404336	0.314433	1|0.8	-1;-1	0|0	inter-chromosomal	no|no	exon	HIP1	HIP1-001:3;HIP1-002:3;HIP1-004:3	-	protein_coding	1.48141491	exon	CNP	CNP-001:4;CNP-002:4;CNP-003:3;CNP-005:2;CNP-012:3;CNP-201:3	+	protein_coding	1.83261847	0	pass
406116	14	95982934	[95982933,95982957]	14	95942173	[95942079,95942173]	8	0	6	7	0.625;0.625;8	1	0.884512	0.0761799	0.888889|0.533333	-1;-1	.|0	readthrough-adjacent	no|yes	intron	RP11-1070N10.3	RP11-1070N10.3-001:1:2	+	protein_coding	0.0564665012	exon	SYNE3	SYNE3-001:1;SYNE3-003:1;SYNE3-005:1	-	protein_coding	0.590246439	0	pass
345681	13	51382676	[51382676,51382758]	13	51338644	[51338579,51338644]	8	0	8	7	0.5;0.5;8	1	0.646053	0.218655	0.888889|0.727273	-1;-1	0|.	readthrough-intersecting	yes|no	exon	DLEU7-AS1	DLEU7-AS1-001:2	+	antisense	0	intron	DLEU7	DLEU7-002:2:1	-	protein_coding	0.475556999	1	pass
557853	18	56638576	[56638504,56638576]	6	43223512	[43223512,43223552]	8	0	4	0	0.25;0.375;8	1	0.333854	0.0630337	1|1	-1;-1	.|0	inter-chromosomal	no|no	intron	ZNF532	ZNF532-001:8:9;ZNF532-002:8:9;ZNF532-003:7:8;ZNF532-004:7:8;ZNF532-005:7:8;ZNF532-022:1:2;ZNF532-023:2:3;ZNF532-024:3:4;ZNF532-025:1:2;ZNF532-026:1:2	+	protein_coding	1.47607219	exon	TTBK1	TTBK1-001:9;TTBK1-002:8	+	protein_coding	0.637686968	0	pass
730848	3	71739161	[71739161,71739253]	3	71542706	[71542645,71542706]	8	0	8	1	0.625;0.75;8	1	0.494247	0.200499	0.571429|0.210526	-1;-1	0|0	intra-chromosomal	yes|yes	exon	EIF4E3	EIF4E3-001:6;EIF4E3-002:7;EIF4E3-004:7;EIF4E3-007:7;EIF4E3-010:4;EIF4E3-201:7;EIF4E3-202:7	-	protein_coding	0.644747376	exon	FOXP1	FOXP1-001:3;FOXP1-002:3;FOXP1-003:1;FOXP1-004:2;FOXP1-014:3;FOXP1-015:2;FOXP1-016:2	-	protein_coding	0.323825449	1	pass
245917	5	89761757	[89761677,89761757]	11	65192735	[65192672,65192735]	8	0	4	4	0.375;0.25;8	1	0.594438	0.22665	1|0.666667	-1;-1	.|0	inter-chromosomal	no|no	intron	MBLAC2	MBLAC2-001:2:1	-	protein_coding	0.846794844	exon	NEAT1	NEAT1-001:1	+	lincRNA	0	0	pass
764205	X	100759642	[100759642,100759730]	4	21209891	[21209891,21209932]	8	0	4	4	0.25;0.25;8	1	0.747368	0.157895	1|1	-1;-1	.|.	inter-chromosomal	no|no	intron	ARMCX4	ARMCX4-001:7:8;ARMCX4-003:7:8;ARMCX4-004:6:7;ARMCX4-005:6:7;ARMCX4-006:10:11	+	protein_coding	0.167329103	intron	KCNIP4	KCNIP4-001:2:1;KCNIP4-002:2:1;KCNIP4-003:2:1;KCNIP4-004:2:1;KCNIP4-006:3:2;KCNIP4-009:2:1	-	protein_coding	1.3286016	0	pass
880531	8	95504428	[95504368,95504428]	8	70488438	[70488365,70488438]	8	0	4	0	0.5;0.375;8	1	0.428158	0.177715	1|0.8	-1;-1	.|0	intra-chromosomal	no|no	intron	KIAA1429	KIAA1429-001:22:21;KIAA1429-004:14:13;KIAA1429-005:8:7;KIAA1429-007:4:3;KIAA1429-008:2:1;KIAA1429-201:21:20	-	protein_coding	1.43187213	exon	SULF1	SULF1-001:5;SULF1-003:5;SULF1-004:6;SULF1-015:2;SULF1-016:2;SULF1-017:2;SULF1-201:6	+	protein_coding	2.9316721	0	pass
518253	17	29372567	[29372485,29372567]	17	29483001	[29483001,29483075]	8	0	5	6	0.625;0.375;8	1	0.304951	0.26197	1|0.129032	-1;-1	0|0	intra-chromosomal	yes|yes	exon	RP11-848P1.9	RP11-848P1.9-004:4;RP11-848P1.9-005:1	+	pseudogene	0.272585601	exon	NF1	NF1-001:2;NF1-002:2;NF1-004:2;NF1-006:1;NF1-009:2;NF1-010:2;NF1-023:2	+	protein_coding	1.64488101	1	pass
423466	3	63873532	[63873503,63873532]	15	41590239	[41590239,41590330]	8	0	4	3	0.5;0.625;8	1	0.813962	0.0900952	1|0.0888889	-1;-1	.|0	inter-chromosomal	no|yes	intron	ATXN7	ATXN7-001:1:2;ATXN7-002:2:3;ATXN7-003:1:2;ATXN7-201:1:2	+	protein_coding	0.281281888	exon	OIP5-AS1	OIP5-AS1-001:4;OIP5-AS1-002:4;OIP5-AS1-010:5	+	processed_transcript	0	0	pass
403621	14	88471566	[88471541,88471567]	14	88545448	[88545447,88545533]	8	0	8	2	0.25;0.25;8	1	0.785486	0.0569989	1|1	-1;-1	0|0	intra-chromosomal	yes|yes	exon	GPR65	GPR65-001:1	+	protein_coding	2.90926003	exon	LINC01146	LINC01146-002:3;LINC01146-006:3;LINC01146-007:2	+	lincRNA	0	1	pass
825616	6	7295625	[7295622,7295703]	2	120125793	[120125793,120125868]	8	0	4	4	0.375;0.25;8	1	0.483168	0.287533	1|0.2	-1;-1	0|0	inter-chromosomal	yes|no	exon	SSR1	SSR1-001:7;SSR1-002:7;SSR1-003:7;SSR1-006:7;SSR1-007:7;SSR1-010:4;SSR1-201:7	-	protein_coding	3.41954708	exon	DBI	DBI-001:2;DBI-002:3;DBI-003:2;DBI-004:2;DBI-006:3;DBI-007:2;DBI-201:3;DBI-202:3;DBI-203:2	+	protein_coding	23.2662296	0	pass
585844	19	51775205	[51775201,51775239]	6	26138282	[26138280,26138369]	8	0	6	7	0.875;0.875;5	1	0.779082	0.0856094	1|0.8	-1;-1	.|0	inter-chromosomal	no|yes	intron	CTD-3187F8.11	CTD-3187F8.11-001:1:2;CTD-3187F8.11-002:1:2;CTD-3187F8.11-003:1:2	+	lincRNA	0	exon	HIST1H2AC	HIST1H2AC-001:2;HIST1H2AC-002:2	+	protein_coding	5.28392649	0	pass
204093	10	102081412	[102081412,102081489]	8	119204089	[119204051,119204097]	8	0	6	0	0.75;0.25;1	1	0.657498	0.0393014	0.727273|0.8	-1;-1	.|0.125	inter-chromosomal	no|no	intron	PKD2L1	PKD2L1-001:3:2;PKD2L1-002:2:1;PKD2L1-003:3:2;PKD2L1-004:3:2;PKD2L1-201:3:2;PKD2L1-202:3:2	-	protein_coding	0.00139252155	exon	SAMD12	SAMD12-201:5	-	protein_coding	0.631716013	0	pass
297804	7	30157585	[30157585,30157641]	12	45567135	[45567135,45567212]	8	0	4	0	0.375;0.375;4	1	0.422324	0.1984	0.571429|0.8	-1;-1	.|0	inter-chromosomal	no|no	intron	PLEKHA8	PLEKHA8-002:13:14;PLEKHA8-003:12:13	+	protein_coding	0.494730979	exon	PLEKHA8P1	PLEKHA8P1-001:1;PLEKHA8P1-002:3	-	pseudogene	0.929699659	0	pass
875827	8	10756123	[10756123,10756179]	8	10692285	[10692208,10692286]	7	0	6	1	0.428571;0.571429;7	1	0.599662	0.157658	1|0.875	-1;-1	0|0	intra-chromosomal	no|yes	exon	XKR6	XKR6-001:3;XKR6-002:3;XKR6-201:3	-	protein_coding	0.39220199	exon	PINX1;SOX7	PINX1-001:2;PINX1-002:2;PINX1-004:2;PINX1-005:2;PINX1-006:2;PINX1-009:2;PINX1-201:2;SOX7-001:2;SOX7-201:2	-	protein_coding	0.445225358	0	pass
516890	17	27524739	[27524739,27524818]	17	27494039	[27493962,27494041]	7	0	7	0	0.571429;0.571429;7	1	0.599411	0.255479	1|1	-1;-1	0|0	readthrough-adjacent	no|yes	exon	RP11-22N12.2	RP11-22N12.2-001:1	-	pseudogene	0.0209123995	exon	MYO18A	MYO18A-001:2;MYO18A-002:2;MYO18A-003:2;MYO18A-201:2	-	protein_coding	0.76740551	1	pass
928366	X	130190505	[130190423,130190505]	X	130215734	[130215732,130215821]	7	0	5	4	1;1;7	1	0.576792	0.283358	1|1	-1;-1	.|0	readthrough-adjacent	no|yes	intron	RP1-23K20.2	RP1-23K20.2-001:2:1	-	antisense	0	exon	ARHGAP36	ARHGAP36-002:2;ARHGAP36-003:2;ARHGAP36-004:2;ARHGAP36-005:2	+	protein_coding	0.158049583	1	pass
673886	2	215440396	[215440395,215440485]	2	215398869	[215398798,215398871]	7	0	5	5	0.428571;0.428571;7	1	0.729215	0.291802	0.777778|1	-1;-1	0|0	readthrough-intersecting	yes|yes	exon	VWC2L	VWC2L-001:4;VWC2L-003:3	+	protein_coding	0.0752060935	exon	VWC2L-IT1	VWC2L-IT1-001:3	+	sense_intronic	0	1	pass
491228	16	56518673	[56518671,56518754]	16	56481901	[56481813,56481903]	7	0	6	6	0.571429;0.571429;7	1	0.495375	0.34113	1|1	-1;-1	0|0	intra-chromosomal	yes|yes	exon	BBS2	BBS2-001:17;BBS2-002:12;BBS2-003:4;BBS2-005:16;BBS2-020:4;BBS2-021:2	-	protein_coding	2.1050837	exon	NUDT21	NUDT21-001:2;NUDT21-003:2;NUDT21-004:2;NUDT21-005:2	-	protein_coding	5.38973951	1	pass
689408	20	43996259	[43996223,43996259]	20	44037100	[44037100,44037191]	7	0	7	4	0.428571;0.428571;7	1	0.844862	0.111941	1|1	-1;-1	0|0	readthrough-intersecting	no|yes	exon	SYS1	SYS1-001:4	+	protein_coding	0.637789547	exon	DBNDD2;SYS1-DBNDD2	DBNDD2-001:2;DBNDD2-002:2;DBNDD2-003:2;DBNDD2-004:2;DBNDD2-005:2;DBNDD2-006:2;DBNDD2-008:2;DBNDD2-010:1;DBNDD2-012:1;SYS1-DBNDD2-001:4;SYS1-DBNDD2-002:4;SYS1-DBNDD2-003:3;SYS1-DBNDD2-004:3	+	protein_coding	1.51502788	0	pass
877767	8	26265892	[26265788,26265892]	8	26439485	[26439484,26439573]	5	1	5	0	0.4;0.2;5	1	0.613772	0.0016228	1|0.25	-1;-1	0|0	intra-chromosomal	yes|yes	exon	BNIP3L	BNIP3L-001:5;BNIP3L-002:5;BNIP3L-003:3;BNIP3L-004:5;BNIP3L-005:3;BNIP3L-006:5;BNIP3L-007:5	+	protein_coding	7.51274347	exon	DPYSL2	DPYSL2-001:2;DPYSL2-002:2;DPYSL2-005:2;DPYSL2-007:2	+	protein_coding	23.0859718	1	pass
862168	7	90224987	[90224987,90225052]	7	90193177	[90193097,90193177]	7	0	4	1	1;1;7	1	0.463158	0.170662	1|0.875	-1;-1	1|0	readthrough-intersecting	no|yes	exon	AC002456.2	AC002456.2-001:1;AC002456.2-002:1	-	antisense	0	exon	CDK14	CDK14-007:4;CDK14-008:1;CDK14-009:1;CDK14-010:1;CDK14-011:1	+	protein_coding	1.45212328	1	pass
42389	1	61522287	[61522287,61522366]	1	61420274	[61420182,61420274]	7	0	4	4	0.428571;0.428571;7	1	0.712782	0.253489	0.875|1	-1;-1	.|0	readthrough-intersecting	no|yes	intron	NFIA	NFIA-002:1:2;NFIA-013:1:2	+	protein_coding	3.88734627	exon	RP4-668G5.1	RP4-668G5.1-001:3;RP4-668G5.1-003:3	-	antisense	0	1	pass
278706	12	1099256	[1099167,1099256]	12	1136914	[1136913,1136996]	7	0	5	3	0.857143;0.857143;7	1	0.567265	0.266778	0.875|0.5	-1;-1	1|0	readthrough-intersecting	no|yes	exon	RAD52;RP11-359B12.2	RAD52-008:1;RP11-359B12.2-001:2;RP11-359B12.2-002:2;RP11-359B12.2-003:2;RP11-359B12.2-004:1	-	protein_coding	0.122381881	exon	ERC1	ERC1-001:2;ERC1-004:2;ERC1-005:2;ERC1-008:2;ERC1-010:3;ERC1-011:1;ERC1-013:2;ERC1-014:2;ERC1-015:3;ERC1-023:3;ERC1-024:2;ERC1-201:2;ERC1-202:1	+	protein_coding	1.36793697	1	pass
868235	7	138545885	[138545884,138545948]	7	140487384	[140487347,140487384]	7	0	4	0	0.285714;0.571429;2	1	0.367233	0.00999912	1|1	-1;-1	0|0	intra-chromosomal	yes|yes	exon	KIAA1549	KIAA1549-001:16;KIAA1549-002:16;KIAA1549-201:15	-	protein_coding	0.838438034	exon	BRAF	BRAF-001:9;BRAF-002:10	-	protein_coding	2.58274865	1	pass
250071	11	70212826	[70212744,70212826]	11	70244204	[70244204,70244282]	7	0	6	4	0.714286;0.714286;7	1	0.527308	0.271488	0.7|1	-1;-1	.|0	readthrough-intersecting	no|yes	intron	PPFIA1	PPFIA1-001:21:22;PPFIA1-002:21:22;PPFIA1-003:22:23;PPFIA1-004:20:21;PPFIA1-006:1:2	+	protein_coding	0.581628501	exon	AP000487.5	AP000487.5-001:1;AP000487.5-002:1;AP000487.5-003:1	-	antisense	0	0	pass
387329	19	54407485	[54407459,54407489]	14	54976781	[54976691,54976781]	7	0	5	6	0.428571;0.428571;6	1	0.10559	0.0736229	1|1	-1;-1	.|0	inter-chromosomal	no|yes	intron	PRKCG	PRKCG-001:15:16;PRKCG-202:15:16;PRKCG-203:13:14	+	protein_coding	0.0253406074	exon	CGRRF1	CGRRF1-001:1;CGRRF1-002:1;CGRRF1-004:1;CGRRF1-006:1;CGRRF1-009:1	+	protein_coding	0.823498607	0	pass
119861	1	172323253	[172323253,172323340]	13	42675926	[42675899,42675930]	7	0	5	6	0.714286;0.714286;7	1	0.840808	0.0588391	1|1	-1;-1	.|.	inter-chromosomal	no|no	intron	DNM3	DNM3-001:16:17;DNM3-003:17:18;DNM3-201:17:18	+	protein_coding	4.22469902	intron	DGKH	DGKH-001:1:2;DGKH-004:1:2;DGKH-201:1:2;DGKH-204:2:3	+	protein_coding	0.381566554	0	pass
334791	13	21904862	[21904861,21904918]	13	21875757	[21875672,21875757]	7	0	7	5	0.571429;0.571429;6	1	0.247451	0.18538	1|0.4375	-1;-1	.|0	readthrough-intersecting	no|yes	intron	LINC00422	LINC00422-001:4:3;LINC00422-002:4:3;LINC00422-003:2:1;LINC00422-004:4:3	-	lincRNA	0	exon	MIPEPP3	MIPEPP3-001:3;MIPEPP3-002:2	+	pseudogene	0.131127149	1	pass
44063	1	65532310	[65532311,65532353]	1	65352024	[65351942,65352025]	5	1	5	3	0.6;0.8;5	1	0.764369	0.131876	0.666667|0.26087	-1;-1	0|0	intra-chromosomal	yes|yes	exon	RP4-535B20.1	RP4-535B20.1-001:2	-	lincRNA	0	exon	JAK1	JAK1-001:2	-	protein_coding	8.92613602	0	pass
484671	16	30496548	[30496522,30496548]	2	135405871	[135405871,135405963]	7	0	4	4	0.571429;0.714286;3	1	0.145428	0.0821382	1|0.7	-1;-1	.|.	inter-chromosomal	no|no	intron	ITGAL;RP11-297C4.2	ITGAL-001:9:10;ITGAL-002:7:8;ITGAL-004:2:3;ITGAL-009:2:3;ITGAL-015:2:3;RP11-297C4.2-001:2:1	+	protein_coding	0.0683530271	intron	TMEM163	TMEM163-001:3:2	-	protein_coding	1.4813844	0	pass
210430	11	90305872	[90305872,90305921]	10	116889297	[116889243,116889298]	7	0	6	0	0.285714;0.285714;7	1	0.470418	0.00499871	0.7|0.388889	-1;-1	.|0	inter-chromosomal	no|yes	intron	DISC1FP1	DISC1FP1-001:2:3;DISC1FP1-003:2:3;DISC1FP1-004:2:3;DISC1FP1-005:2:3	+	processed_transcript	0	exon	ATRNL1	ATRNL1-001:5;ATRNL1-002:5;ATRNL1-003:7;ATRNL1-005:5;ATRNL1-009:5	+	protein_coding	2.09496665	0	pass
575432	19	24047838	[24047838,24047905]	19	24015914	[24015853,24015914]	7	0	7	0	0.714286;0.714286;2	1	0.527752	0.0995997	0.189189|1	-1;-1	.|0	readthrough-intersecting	no|no	intron	RP11-255H23.4	RP11-255H23.4-001:2:1	-	lincRNA	0	exon	RP11-255H23.2	RP11-255H23.2-001:4	+	pseudogene	1.22340667	0	pass
570890	19	14220813	[14220812,14220846]	21	41944000	[41944000,41944095]	7	0	5	6	0.857143;0.857143;7	1	0.114295	0.0874342	1|1	-1;-1	.|.	inter-chromosomal	no|no	intron	PRKACA	PRKACA-001:2:1;PRKACA-002:2:1;PRKACA-003:2:1;PRKACA-004:2:1;PRKACA-008:2:1	-	protein_coding	0.77740103	intron	DSCAM	DSCAM-001:4:3	-	protein_coding	11.9191504	0	pass
572710	19	19027981	[19027952,19027981]	19	58789889	[58789888,58789957]	7	0	5	0	0.285714;0.428571;7	1	0.285257	0.00981184	1|0.875	-1;-1	.|0	intra-chromosomal	no|yes	intron	AC002985.3;COPE	AC002985.3-001:5:4;AC002985.3-002:5:4;COPE-001:2:1;COPE-002:2:1;COPE-004:2:1;COPE-005:2:1;COPE-006:2:1;COPE-007:2:1;COPE-008:2:1	-	protein_coding	0.242306501	exon	CTD-3138B18.5	CTD-3138B18.5-001:1	-	antisense	0	0	pass
42504	6	32116176	[32116176,32116201]	1	61592152	[61592058,61592152]	7	0	4	6	0.714286;0.714286;3	1	0.129299	0.0592279	1|0.875	-1;-1	1|.	inter-chromosomal	no|no	exon	PRRT1	PRRT1-001:6;PRRT1-002:4;PRRT1-003:3;PRRT1-006:3;PRRT1-007:2;PRRT1-201:5	-	protein_coding	0.000789692567	intron	NFIA	NFIA-001:2:3;NFIA-002:2:3;NFIA-003:2:3;NFIA-005:2:3;NFIA-006:2:3;NFIA-007:2:3;NFIA-009:1:2;NFIA-012:1:2;NFIA-013:2:3;NFIA-014:2:3;NFIA-015:3:4	+	protein_coding	3.88734627	0	pass
819761	3	121560389	[121560353,121560398]	5	149463895	[149463894,149463962]	7	0	4	1	0.285714;0.285714;1	1	0.355645	0.0163128	0.0736842|0.411765	-1;-1	.|.	inter-chromosomal	no|no	intron	EAF2	EAF2-001:1:2;EAF2-002:1:2;EAF2-004:1:2;EAF2-005:2:3	+	protein_coding	0.301878214	intron	CSF1R	CSF1R-001:3:2;CSF1R-002:2:1;CSF1R-003:2:1;CSF1R-004:2:1;CSF1R-201:2:1	-	protein_coding	2.40211511	0	pass
